REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"REGION1","S03B1","SECK00X00",1,2057,1.92066158874115
"REGION1","S03B1","SECK00X00",1,2058,1.91130959238843
"REGION1","S03B1","SECK00X00",1,2059,1.90195759603571
"REGION1","S03B1","SECK00X00",1,2060,1.91418751033756
"REGION1","S03B1","SEOI00I00",1,2015,2.41282209523809
"REGION1","S03B1","SEOI00I00",1,2016,2.2349211458326
"REGION1","S03B1","SEOI00I00",1,2017,2.28160944531475
"REGION1","S03B1","SEOI00I00",1,2018,2.35479691765546
"REGION1","S03B1","SEOI00I00",1,2019,2.38438066668653
"REGION1","S03B1","SEOI00I00",1,2020,2.2012488540603
"REGION1","S03B1","SEOI00I00",1,2021,2.52072
"REGION1","S03B1","SEOI00I00",1,2022,2.51733371486838
"REGION1","S03B1","SEOI00I00",1,2023,2.52072
"REGION1","S03B1","SEOI00I00",1,2024,2.52072
"REGION1","S03B1","SEOI00I00",1,2025,1.23630698436046
"REGION1","S03B1","SEOI00I00",1,2026,1.61939988187685
"REGION1","S03B1","SEOI00I00",1,2027,1.62107988122165
"REGION1","S03B1","SEOI00I00",1,2028,1.62275988056645
"REGION1","S03B1","SEOI00I00",1,2029,1.57504691228013
"REGION1","S03B1","SEOI00I00",1,2030,1.44328922594416
"REGION1","S03B1","SEOI00I00",1,2031,0.311279878600846
"REGION1","S03B1","SEOI00I00",1,2032,0.312959877945648
"REGION1","S03B1","SEOI00I00",1,2033,0.314639877290448
"REGION1","S03B1","SEOI00I00",1,2034,0.316319876635248
"REGION1","S03B1","SEOI00I00",1,2035,0.317999875980048
"REGION1","S03B1","SEOI00I00",1,2036,0.319679875324849
"REGION1","S03B1","SEOI00I00",1,2037,0.321359874669649
"REGION1","S03B1","SEOI00I00",1,2038,0.321359874669649
"REGION1","S03B1","SEOI00I00",1,2039,0.321359874669649
"REGION1","S03B1","SEOI00I00",1,2040,0.323189036435169
"REGION1","S03B1","SEOI00I00",1,2041,0.324837498508568
"REGION1","S03B1","SEOI00I00",1,2042,0.326517497853369
"REGION1","S03B1","SEOI00I00",1,2043,0.32822903446957
"REGION1","S03B1","SEOI00I00",1,2044,0.329877496542969
"REGION1","S03B1","SEOI00I00",1,2045,0.33158903315917
"REGION1","S03B1","SEOI00I00",1,2046,0.333269032503971
"REGION1","S03B1","SEOI00I00",1,2047,0.334949031848771
"REGION1","S03B1","SEOI00I00",1,2048,0.336629031193571
"REGION1","S03B1","SEOI00I00",1,2049,0.338309030538371
"REGION1","S03B1","SEOI00I00",1,2050,0.339989029883171
"REGION1","S03B1","SEOI00I00",1,2051,0.341669029227972
"REGION1","S03B1","SEOI00I00",1,2052,0.343349028572773
"REGION1","S03B1","SEOI00I00",1,2053,0.345029027917572
"REGION1","S03B1","SEOI00I00",1,2054,0.346709027262373
"REGION1","S03B1","SEOI00I00",1,2055,0.348389026607173
"REGION1","S03B1","SEOI00I00",1,2056,0.346709027262373
"REGION1","S03B1","SEOI00I00",1,2057,0.345029027917573
"REGION1","S03B1","SEOI00I00",1,2058,0.343349028572772
"REGION1","S03B1","SEOI00I00",1,2059,0.341669029227972
"REGION1","S03B1","SEOI00I00",1,2060,0.343866019821119
"REGION1","S03B1","SEceCO001",1,2015,3.2
"REGION1","S03B1","SEceCO001",1,2016,2.76460547508545
"REGION1","S03B1","SEceCO001",1,2017,2.71366367001849
"REGION1","S03B1","SEceCO001",1,2018,2.4456956635688
"REGION1","S03B1","SEceCO001",1,2019,2.79058886569776
"REGION1","S03B1","SEceCO001",1,2020,0.241933833891699
"REGION1","S03B1","SEceCO001",1,2021,3.2
"REGION1","S03B1","SEceCO001",1,2022,3.1686455080406
"REGION1","S03B1","SEceCO001",1,2023,3.2
"REGION1","S03B1","SEceCO001",1,2024,3.2
"REGION1","S03B1","SEceCO001",1,2025,2.78888780122265
"REGION1","S03B1","SEceCO001",1,2026,2.80444335071154
"REGION1","S03B1","SEceCO001",1,2027,2.81999890020043
"REGION1","S03B1","SEceCO001",1,2028,2.83555444968932
"REGION1","S03B1","SEceCO001",1,2029,2.85110999917821
"REGION1","S03B1","SEceCO001",1,2030,2.8666655486671
"REGION1","S03B1","SEceCO001",1,2031,2.88222109815599
"REGION1","S03B1","SEceCO001",1,2032,2.89777664764488
"REGION1","S03B1","SEceCO001",1,2033,2.91333219713378
"REGION1","S03B1","SEceCO001",1,2034,2.92888774662267
"REGION1","S03B1","SEceCO001",1,2035,2.94444329611156
"REGION1","S03B1","SEceCO001",1,2036,2.95999884560045
"REGION1","S03B1","SEceCO001",1,2037,2.97555439508934
"REGION1","S03B1","SEceCO001",1,2038,2.97555439508934
"REGION1","S03B1","SEceCO001",1,2039,2.97555439508934
"REGION1","S03B1","SEceCO001",1,2040,2.99249107810342
"REGION1","S03B1","SEceCO001",1,2041,3.00775461582008
"REGION1","S03B1","SEceCO001",1,2042,3.02331016530897
"REGION1","S03B1","SEceCO001",1,2043,3.03915772657009
"REGION1","S03B1","SEceCO001",1,2044,3.05442126428675
"REGION1","S03B1","SEceCO001",1,2045,3.07026882554787
"REGION1","S03B1","SEceCO001",1,2046,3.08582437503676
"REGION1","S03B1","SEceCO001",1,2047,3.10137992452565
"REGION1","S03B1","SEceCO001",1,2048,3.11693547401455
"REGION1","S03B1","SEceCO001",1,2049,3.13249102350344
"REGION1","S03B1","SEceCO001",1,2050,3.14804657299233
"REGION1","S03B1","SEceCO001",1,2051,3.16360212248122
"REGION1","S03B1","SEceCO001",1,2052,3.17915767197011
"REGION1","S03B1","SEceCO001",1,2053,3.194713221459
"REGION1","S03B1","SEceCO001",1,2054,3.21026877094789
"REGION1","S03B1","SEceCO001",1,2055,3.22582432043679
"REGION1","S03B1","SEceCO001",1,2056,3.2102687709479
"REGION1","S03B1","SEceCO001",1,2057,3.194713221459
"REGION1","S03B1","SEceCO001",1,2058,3.17915767197011
"REGION1","S03B1","SEceCO001",1,2059,3.16360212248122
"REGION1","S03B1","SEceCO001",1,2060,3.18394462797333
"REGION1","S03B1","SEcePL003",1,2038,0.0162781971803608
"REGION1","S03B1","SEcePL003",1,2039,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2040,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2041,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2042,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2043,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2044,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2045,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2046,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2047,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2048,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2049,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2050,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2051,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2052,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2053,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2054,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2055,0.0311110989777822
"REGION1","S03B1","SEcePL003",1,2056,0.0670868352496751
"REGION1","S03B1","SEcePL003",1,2057,0.101391711258989
"REGION1","S03B1","SEcePL003",1,2058,0.135696587268302
"REGION1","S03B1","SEcePL003",1,2059,0.170001463277617
"REGION1","S03B1","SEcePL003",1,2060,0.170001463277617
"REGION1","S03B1","SEppCO001",1,2015,8274.14692949563
"REGION1","S03B1","SEppCO001",1,2016,8495.85695773153
"REGION1","S03B1","SEppCO001",1,2017,8723.50024746994
"REGION1","S03B1","SEppCO001",1,2018,8957.2436391046
"REGION1","S03B1","SEppCO001",1,2019,9196.36672265762
"REGION1","S03B1","SEppCO001",1,2020,9270.02867253318
"REGION1","S03B1","SEppCO001",1,2021,9310.95993480326
"REGION1","S03B1","SEppCO001",1,2022,9353.02565153972
"REGION1","S03B1","SEppCO001",1,2023,9396.18452882064
"REGION1","S03B1","SEppCO001",1,2024,9440.51098136205
"REGION1","S03B1","SEppCO001",1,2025,9549.0302299676
"REGION1","S03B1","SEppCO001",1,2026,9658.74864390317
"REGION1","S03B1","SEppCO001",1,2027,9769.66622316878
"REGION1","S03B1","SEppCO001",1,2028,9881.80382281363
"REGION1","S03B1","SEppCO001",1,2029,9995.18229788695
"REGION1","S03B1","SEppCO001",1,2030,10109.7599382903
"REGION1","S03B1","SEppCO001",1,2031,10225.714011942
"REGION1","S03B1","SEppCO001",1,2032,10342.8151133008
"REGION1","S03B1","SEppCO001",1,2033,10461.2717928587
"REGION1","S03B1","SEppCO001",1,2034,10581.0840506157
"REGION1","S03B1","SEppCO001",1,2035,10702.1476113259
"REGION1","S03B1","SEppCO001",1,2036,10779.3966846766
"REGION1","S03B1","SEppCO001",1,2037,10779.3966846766
"REGION1","S03B1","SEppCO001",1,2038,10779.3966846766
"REGION1","S03B1","SEppCO001",1,2039,10779.3966846766
"REGION1","S03B1","SEppCO001",1,2040,10750.8739844577
"REGION1","S03B1","SEppCO001",1,2041,10786.5070393967
"REGION1","S03B1","SEppCO001",1,2042,10823.3505098278
"REGION1","S03B1","SEppCO001",1,2043,10861.6107055862
"REGION1","S03B1","SEppCO001",1,2044,10901.2973914298
"REGION1","S03B1","SEppCO001",1,2045,10942.2236227456
"REGION1","S03B1","SEppCO001",1,2046,10984.7047717602
"REGION1","S03B1","SEppCO001",1,2047,11028.5705160122
"REGION1","S03B1","SEppCO001",1,2048,11073.8204269146
"REGION1","S03B1","SEppCO001",1,2049,11120.5529449267
"REGION1","S03B1","SEppCO001",1,2050,11218.2193090305
"REGION1","S03B1","SEppCO001",1,2051,11351.1945186231
"REGION1","S03B1","SEppCO001",1,2052,11485.7516329589
"REGION1","S03B1","SEppCO001",1,2053,11621.7917829916
"REGION1","S03B1","SEppCO001",1,2054,11759.3149687211
"REGION1","S03B1","SEppCO001",1,2055,11898.4200591938
"REGION1","S03B1","SEppCO001",1,2056,12046.6284177174
"REGION1","S03B1","SEppCO001",1,2057,12196.4186809843
"REGION1","S03B1","SEppCO001",1,2058,12347.7908489945
"REGION1","S03B1","SEppCO001",1,2059,12500.8437907944
"REGION1","S03B1","SEppCO001",1,2060,12646.7999881602
"REGION1","S03B1","SEppBC002",1,2019,69.5316448724675
"REGION1","S03B1","SEppBC002",1,2020,173.137613349378
"REGION1","S03B1","SEppBC002",1,2021,236.085351233856
"REGION1","S03B1","SEppBC002",1,2022,299.035234834322
"REGION1","S03B1","SEppBC002",1,2023,362.049413121927
"REGION1","S03B1","SEppBC002",1,2024,425.063898905245
"REGION1","S03B1","SEppBC002",1,2025,425.063898905245
"REGION1","S03B1","SEppBC002",1,2026,425.063898905245
"REGION1","S03B1","SEppBC002",1,2027,425.063898905245
"REGION1","S03B1","SEppBC002",1,2028,425.063898905245
"REGION1","S03B1","SEppBC002",1,2029,425.063898905245
"REGION1","S03B1","SEppBC002",1,2030,425.063898905245
"REGION1","S03B1","SEppBC002",1,2031,425.063898905245
"REGION1","S03B1","SEppBC002",1,2032,425.063898905245
"REGION1","S03B1","SEppBC002",1,2033,425.063898905245
"REGION1","S03B1","SEppBC002",1,2034,425.063898905245
"REGION1","S03B1","SEppBC002",1,2035,425.063898905245
"REGION1","S03B1","SEppBC002",1,2036,470.233964463828
"REGION1","S03B1","SEppBC002",1,2037,593.904406326205
"REGION1","S03B1","SEppBC002",1,2038,719.034701633831
"REGION1","S03B1","SEppBC002",1,2039,858.377283047176
"REGION1","S03B1","SEppBC002",1,2040,1001.88472706543
"REGION1","S03B1","SEppBC002",1,2041,1095.55297727769
"REGION1","S03B1","SEppBC002",1,2042,1189.366390197
"REGION1","S03B1","SEppBC002",1,2043,1283.32720648026
"REGION1","S03B1","SEppBC002",1,2044,1377.21711087757
"REGION1","S03B1","SEppBC002",1,2045,1471.32732324794
"REGION1","S03B1","SEppBC002",1,2046,1565.44674661087
"REGION1","S03B1","SEppBC002",1,2047,1659.64142818158
"REGION1","S03B1","SEppBC002",1,2048,1753.91179654718
"REGION1","S03B1","SEppBC002",1,2049,1848.26368649443
"REGION1","S03B1","SEppBC002",1,2050,1893.24585904133
"REGION1","S03B1","SEppBC002",1,2051,1904.48331479081
"REGION1","S03B1","SEppBC002",1,2052,1915.80726973445
"REGION1","S03B1","SEppBC002",1,2053,1927.21231767261
"REGION1","S03B1","SEppBC002",1,2054,1938.69845860532
"REGION1","S03B1","SEppBC002",1,2055,1950.27109873218
"REGION1","S03B1","SEppBC002",1,2056,1954.40887474559
"REGION1","S03B1","SEppBC002",1,2057,1958.63314995317
"REGION1","S03B1","SEppBC002",1,2058,1962.94392435491
"REGION1","S03B1","SEppBC002",1,2059,1967.34660415045
"REGION1","S03B1","SEppBC002",1,2060,1980.51443231748
"REGION1","S03B1","SEBA00X00",1,2015,101.772007232796
"REGION1","S03B1","SEBA00X00",1,2016,104.499040580098
"REGION1","S03B1","SEBA00X00",1,2017,107.29905304388
"REGION1","S03B1","SEBA00X00",1,2018,110.174096760987
"REGION1","S03B1","SEBA00X00",1,2019,113.97054992062
"REGION1","S03B1","SEBA00X00",1,2020,116.150945316356
"REGION1","S03B1","SEBA00X00",1,2021,117.428657018257
"REGION1","S03B1","SEBA00X00",1,2022,118.720348902401
"REGION1","S03B1","SEBA00X00",1,2023,120.026277485894
"REGION1","S03B1","SEBA00X00",1,2024,121.346571027288
"REGION1","S03B1","SEBA00X00",1,2025,122.681357785136
"REGION1","S03B1","SEBA00X00",1,2026,124.030894276544
"REGION1","S03B1","SEBA00X00",1,2027,125.39518050151
"REGION1","S03B1","SEBA00X00",1,2028,126.774472977142
"REGION1","S03B1","SEBA00X00",1,2029,128.169028220544
"REGION1","S03B1","SEBA00X00",1,2030,129.578333197505
"REGION1","S03B1","SEBA00X00",1,2031,131.004568303422
"REGION1","S03B1","SEBA00X00",1,2032,132.444911850134
"REGION1","S03B1","SEBA00X00",1,2033,133.901929008696
"REGION1","S03B1","SEBA00X00",1,2034,135.375619779108
"REGION1","S03B1","SEBA00X00",1,2035,136.864701575843
"REGION1","S03B1","SEBA00X00",1,2036,138.370456984427
"REGION1","S03B1","SEBA00X00",1,2037,139.891603419334
"REGION1","S03B1","SEBA00X00",1,2038,141.430706051618
"REGION1","S03B1","SEBA00X00",1,2039,143.144619803002
"REGION1","S03B1","SEBA00X00",1,2040,144.558932151735
"REGION1","S03B1","SEBA00X00",1,2041,146.149338205095
"REGION1","S03B1","SEBA00X00",1,2042,147.756417870305
"REGION1","S03B1","SEBA00X00",1,2043,149.382736318418
"REGION1","S03B1","SEBA00X00",1,2044,151.025728378381
"REGION1","S03B1","SEBA00X00",1,2045,152.686676635721
"REGION1","S03B1","SEBA00X00",1,2046,154.366863675964
"REGION1","S03B1","SEBA00X00",1,2047,156.065006913584
"REGION1","S03B1","SEBA00X00",1,2048,157.78110634858
"REGION1","S03B1","SEBA00X00",1,2049,159.51644456648
"REGION1","S03B1","SEBA00X00",1,2050,161.271021567284
"REGION1","S03B1","SEBA00X00",1,2051,163.044837350991
"REGION1","S03B1","SEBA00X00",1,2052,164.839174503129
"REGION1","S03B1","SEBA00X00",1,2053,166.65275043817
"REGION1","S03B1","SEBA00X00",1,2054,168.485565156115
"REGION1","S03B1","SEBA00X00",1,2055,170.33890124249
"REGION1","S03B1","SEBA00X00",1,2056,172.212758697295
"REGION1","S03B1","SEBA00X00",1,2057,174.107137520531
"REGION1","S03B1","SEBA00X00",1,2058,176.022037712198
"REGION1","S03B1","SEBA00X00",1,2059,177.958741857822
"REGION1","S03B1","SEBA00X00",1,2060,179.915967371876
"REGION1","S03B1","SEBL00X00",1,2015,321.03690086443
"REGION1","S03B1","SEBL00X00",1,2016,329.639249959983
"REGION1","S03B1","SEBL00X00",1,2017,338.471809601834
"REGION1","S03B1","SEBL00X00",1,2018,347.541053197258
"REGION1","S03B1","SEBL00X00",1,2019,359.516856660167
"REGION1","S03B1","SEBL00X00",1,2020,366.394851892243
"REGION1","S03B1","SEBL00X00",1,2021,370.42535709824
"REGION1","S03B1","SEBL00X00",1,2022,374.499962391313
"REGION1","S03B1","SEBL00X00",1,2023,378.619476947372
"REGION1","S03B1","SEBL00X00",1,2024,382.784305354371
"REGION1","S03B1","SEBL00X00",1,2025,386.994852200266
"REGION1","S03B1","SEBL00X00",1,2026,391.251926660966
"REGION1","S03B1","SEBL00X00",1,2027,395.555528736472
"REGION1","S03B1","SEBL00X00",1,2028,399.906467602692
"REGION1","S03B1","SEBL00X00",1,2029,404.305552435537
"REGION1","S03B1","SEBL00X00",1,2030,408.751164883187
"REGION1","S03B1","SEBL00X00",1,2031,413.250182940875
"REGION1","S03B1","SEBL00X00",1,2032,417.793705673594
"REGION1","S03B1","SEBL00X00",1,2033,422.38982484044
"REGION1","S03B1","SEBL00X00",1,2034,427.038540441413
"REGION1","S03B1","SEBL00X00",1,2035,431.735806596967
"REGION1","S03B1","SEBL00X00",1,2036,436.485669186647
"REGION1","S03B1","SEBL00X00",1,2037,441.284082330908
"REGION1","S03B1","SEBL00X00",1,2038,446.139137788844
"REGION1","S03B1","SEBL00X00",1,2039,451.545629947681
"REGION1","S03B1","SEBL00X00",1,2040,456.007038007099
"REGION1","S03B1","SEBL00X00",1,2041,461.023928646966
"REGION1","S03B1","SEBL00X00",1,2042,466.093415720961
"REGION1","S03B1","SEBL00X00",1,2043,471.22359098818
"REGION1","S03B1","SEBL00X00",1,2044,476.406362689527
"REGION1","S03B1","SEBL00X00",1,2045,481.64577670455
"REGION1","S03B1","SEBL00X00",1,2046,486.945878912796
"REGION1","S03B1","SEBL00X00",1,2047,492.302623434719
"REGION1","S03B1","SEBL00X00",1,2048,497.716010270318
"REGION1","S03B1","SEBL00X00",1,2049,503.190085299141
"REGION1","S03B1","SEBL00X00",1,2050,508.724848521188
"REGION1","S03B1","SEBL00X00",1,2051,514.320299936459
"REGION1","S03B1","SEBL00X00",1,2052,519.980485424503
"REGION1","S03B1","SEBL00X00",1,2053,525.701359105771
"REGION1","S03B1","SEBL00X00",1,2054,531.482920980264
"REGION1","S03B1","SEBL00X00",1,2055,537.329216927528
"REGION1","S03B1","SEBL00X00",1,2056,543.240246947565
"REGION1","S03B1","SEBL00X00",1,2057,549.216011040375
"REGION1","S03B1","SEBL00X00",1,2058,555.256509205957
"REGION1","S03B1","SEBL00X00",1,2059,561.36578732386
"REGION1","S03B1","SEBL00X00",1,2060,567.539799514536
"REGION1","S03B2","SEBM00X00",1,2015,0.668747910597851
"REGION1","S03B2","SEBM00X00",1,2016,0.826064115955532
"REGION1","S03B2","SEBM00X00",1,2017,0.810842704601528
"REGION1","S03B2","SEBM00X00",1,2018,0.730773864274362
"REGION1","S03B2","SEBM00X00",1,2019,1.64613284598953
"REGION1","S03B2","SEBM00X00",1,2020,102.370168134518
"REGION1","S03B2","SEBM00X00",1,2021,1.26368632658226
"REGION1","S03B2","SEBM00X00",1,2022,135.135913416778
"REGION1","S03B2","SEBM00X00",1,2023,168.280649342108
"REGION1","S03B2","SEBM00X00",1,2024,20.6836321621459
"REGION1","S03B2","SEBM00X00",1,2025,42.4424343021094
"REGION1","S03B2","SEBM00X00",1,2026,185.404749977234
"REGION1","S03B2","SEBM00X00",1,2027,36.9114071164184
"REGION1","S03B2","SEBM00X00",1,2028,30.9576018356633
"REGION1","S03B2","SEBM00X00",1,2029,47.8150441589959
"REGION1","S03B2","SEBM00X00",1,2030,14.4896593433871
"REGION1","S03B2","SEBM00X00",1,2031,23.8165237338393
"REGION1","S03B2","SEBM00X00",1,2032,14.0143482149922
"REGION1","S03B2","SEBM00X00",1,2033,19.878800968314
"REGION1","S03B2","SEBM00X00",1,2034,10.9470025377936
"REGION1","S03B2","SEBM00X00",1,2035,68.2693043627363
"REGION1","S03B2","SEBM00X00",1,2036,55.9924723295972
"REGION1","S03B2","SEBM00X00",1,2037,25.6255820010825
"REGION1","S03B2","SEBM00X00",1,2038,21.9538372121563
"REGION1","S03B2","SEBM00X00",1,2039,25.6728063083596
"REGION1","S03B2","SEBM00X00",1,2040,122.340353122046
"REGION1","S03B2","SEBM00X00",1,2041,45.9892051146388
"REGION1","S03B2","SEBM00X00",1,2042,203.095243254732
"REGION1","S03B2","SEBM00X00",1,2043,135.410452342892
"REGION1","S03B2","SEBM00X00",1,2044,63.2652589345777
"REGION1","S03B2","SEBM00X00",1,2045,89.4730509372906
"REGION1","S03B2","SEBM00X00",1,2046,132.660579689906
"REGION1","S03B2","SEBM00X00",1,2047,231.630801908835
"REGION1","S03B2","SEBM00X00",1,2048,81.6974417347711
"REGION1","S03B2","SEBM00X00",1,2049,127.882571924867
"REGION1","S03B2","SEBM00X00",1,2050,134.243800513201
"REGION1","S03B2","SEBM00X00",1,2051,74.0912149481217
"REGION1","S03B2","SEBM00X00",1,2052,94.9547448874685
"REGION1","S03B2","SEBM00X00",1,2053,86.4150672630221
"REGION1","S03B2","SEBM00X00",1,2054,101.487802155489
"REGION1","S03B2","SEBM00X00",1,2055,112.691292784172
"REGION1","S03B2","SEBM00X00",1,2056,123.857886855318
"REGION1","S03B2","SEBM00X00",1,2057,121.506974180531
"REGION1","S03B2","SEBM00X00",1,2058,122.946639919994
"REGION1","S03B2","SEBM00X00",1,2059,153.220512815065
"REGION1","S03B2","SEBM00X00",1,2060,139.768508724636
"REGION1","S03B2","SEBMCCPH1",1,2019,0.297156813172071
"REGION1","S03B2","SEBMCCPH1",1,2020,0.98353354871044
"REGION1","S03B2","SEBMCCPH1",1,2021,0.14372255116058
"REGION1","S03B2","SEBMCCPH1",1,2022,1.29972046448949
"REGION1","S03B2","SEBMCCPH1",1,2023,1.16126884794139
"REGION1","S03B2","SEBMCCPH1",1,2024,0.175202863954732
"REGION1","S03B2","SEBMCCPH1",1,2025,0.70822429305294
"REGION1","S03B2","SEBMCHPH3",1,2026,0.070136064
"REGION1","S03B2","SEBMCHPH3",1,2027,0.0694653249774318
"REGION1","S03B2","SEBMCHPH3",1,2028,0.0267082550061226
"REGION1","S03B2","SEBMCHPH3",1,2029,0.00194029952120024
"REGION1","S03B2","SEBMCHPH3",1,2030,0.0336547606557457
"REGION1","S03B2","SEBMSTPH3",1,2020,34.5811539367838
"REGION1","S03B2","SEBMSTPH3",1,2022,45.7710831660442
"REGION1","S03B2","SEBMSTPH3",1,2023,57.5111133411538
"REGION1","S03B2","SEBMSTPH3",1,2024,6.74814000495705
"REGION1","S03B2","SEBMSTPH3",1,2025,13.7002519626864
"REGION1","S03B2","SEBMSTPH3",1,2026,63.476866788634
"REGION1","S03B2","SEBMSTPH3",1,2027,11.5033005424938
"REGION1","S03B2","SEBMSTPH3",1,2028,9.46772305770312
"REGION1","S03B2","SEBMSTPH3",1,2029,15.2351823846511
"REGION1","S03B2","SEBMSTPH3",1,2030,3.27352712319538
"REGION1","S03B2","SEBMSTPH3",1,2031,5.3717408276667
"REGION1","S03B2","SEBMSTPH3",1,2032,1.93934916431298
"REGION1","S03B2","SEBMSTPH3",1,2033,3.9902828795438
"REGION1","S03B2","SEBMSTPH3",1,2034,0.862523501736733
"REGION1","S03B2","SEBMSTPH3",1,2035,20.9237224023
"REGION1","S03B2","SEBMSTPH3",1,2036,16.6252000928135
"REGION1","S03B2","SEBMSTPH3",1,2037,5.99515104841874
"REGION1","S03B2","SEBMSTPH3",1,2038,4.71003908718262
"REGION1","S03B2","SEBMSTPH3",1,2039,6.01167957249426
"REGION1","S03B2","SEBMSTPH3",1,2040,39.8435835508789
"REGION1","S03B2","SEBMSTPH3",1,2041,13.1190587629872
"REGION1","S03B2","SEBMSTPH3",1,2042,68.1046002981957
"REGION1","S03B2","SEBMSTPH3",1,2043,44.4132424497372
"REGION1","S03B2","SEBMSTPH3",1,2044,19.1608032436136
"REGION1","S03B2","SEBMSTPH3",1,2045,28.3318822776855
"REGION1","S03B2","SEBMSTPH3",1,2046,43.4459056557588
"REGION1","S03B2","SEBMSTPH3",1,2047,78.0838912710039
"REGION1","S03B2","SEBMSTPH3",1,2048,25.6055359323606
"REGION1","S03B2","SEBMSTPH3",1,2049,41.7687208627135
"REGION1","S03B2","SEBMSTPH3",1,2050,43.9935262940704
"REGION1","S03B2","SEBMSTPH3",1,2051,22.9384734918742
"REGION1","S03B2","SEBMSTPH3",1,2052,30.2390894718961
"REGION1","S03B2","SEBMSTPH3",1,2053,27.2485725134573
"REGION1","S03B2","SEBMSTPH3",1,2054,32.5224082002911
"REGION1","S03B2","SEBMSTPH3",1,2055,36.4420070405632
"REGION1","S03B2","SEBMSTPH3",1,2056,40.3519456747687
"REGION1","S03B2","SEBMSTPH3",1,2057,39.5307522167652
"REGION1","S03B2","SEBMSTPH3",1,2058,40.0362625304531
"REGION1","S03B2","SEBMSTPH3",1,2059,50.6337554405864
"REGION1","S03B2","SEBMSTPH3",1,2060,45.9234218793783
"REGION1","S03B2","SECO00I00",1,2015,12.4529693150906
"REGION1","S03B2","SECO00I00",1,2016,13.1291368732787
"REGION1","S03B2","SECO00I00",1,2017,13.9427438013703
"REGION1","S03B2","SECO00I00",1,2018,15.7271734371273
"REGION1","S03B2","SECO00I00",1,2019,16.9829984856043
"REGION1","S03B2","SECO00I00",1,2020,17.8076665440044
"REGION1","S03B2","SECO00I00",1,2021,23.3060262725948
